Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,16.966291427612305,412610800,AAPL
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.844959259033203,317209200,AAPL
2014-01-08,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,16.951631546020508,258529600,AAPL
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.73515510559082,279148800,AAPL
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.623489379882812,304976000,AAPL
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.71051597595215,378492800,AAPL
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.04302406311035,332561600,AAPL
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.385202407836914,391638800,AAPL
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.288192749023438,229278000,AAPL
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.864601135253906,426739600,AAPL
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,17.12662124633789,328526800,AAPL
2014-01-22,19.675357818603516,19.903213500976562,19.56464385986328,19.696786880493164,17.202726364135742,379985200,AAPL
2014-01-23,19.640714645385742,19.875,19.457500457763672,19.863571166992188,17.34839630126953,403239200,AAPL
2014-01-24,19.78571319580078,19.843570709228516,19.45535659790039,19.502500534057617,17.033042907714844,429354800,AAPL
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.17122459411621,554878800,AAPL
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.798776626586914,1065523200,AAPL
2014-01-29,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.61942195892334,502810000,AAPL
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.589163780212402,678501600,AAPL
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.614733695983887,464797200,AAPL
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.643746376037598,401464000,AAPL
2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.87020492553711,376681200,AAPL
2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,15.988729476928711,328344800,AAPL
2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.08192253112793,257765200,AAPL
2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.306915283203125,370280400,AAPL
2014-02-10,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.59905433654785,345559200,AAPL
2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.81776237487793,282256800,AAPL
2014-02-12,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.81650733947754,308100800,AAPL
2014-02-13,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,17.083534240722656,307398000,AAPL
2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,17.069732666015625,272924400,AAPL
2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.132488250732422,260251600,AAPL
2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.862003326416016,313768000,AAPL
2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.666824340820312,305858000,AAPL
2014-02-21,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.481689453125,278784800,AAPL
2014-02-24,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.55385971069336,288909600,AAPL
2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.381603240966797,231952000,AAPL
2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.233797073364258,276217200,AAPL
2014-02-27,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.557632446289062,301882000,AAPL
2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.51276206970215,371968800,AAPL
2014-03-03,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.560453414916992,238781200,AAPL
2014-03-04,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.669652938842773,259140000,AAPL
2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.704797744750977,200062800,AAPL
2014-03-06,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.65427589416504,185488800,AAPL
2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.644546508789062,220729600,AAPL
2014-03-10,18.8700008392334,19.047500610351562,18.869285583496094,18.961429595947266,16.659610748291016,178584000,AAPL
2014-03-11,19.123214721679688,19.240713119506836,19.02107048034668,19.14607048034668,16.82184410095215,279224400,AAPL
2014-03-12,19.089643478393555,19.191070556640625,19.0,19.164642333984375,16.838157653808594,199326400,AAPL
2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.951786041259766,16.651138305664062,257742800,AAPL
2014-03-14,18.885356903076172,18.960357666015625,18.678571701049805,18.738929748535156,16.464120864868164,237199200,AAPL
2014-03-17,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,16.528444290161133,199544800,AAPL
2014-03-18,18.782142639160156,18.99892807006836,18.757143020629883,18.97857093811035,16.674671173095703,209647200,AAPL
2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.6702823638916,224756000,AAPL
2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.589954376220703,208398400,AAPL
2014-03-21,18.997499465942383,19.0625,18.797500610351562,19.031070709228516,16.72079849243164,374046400,AAPL
2014-03-24,19.229286193847656,19.303571701049805,19.109285354614258,19.256786346435547,16.91911506652832,355700800,AAPL
2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,17.101102828979492,282293200,AAPL
2014-03-26,19.518571853637695,19.60714340209961,19.2450008392334,19.277856826782227,16.9376220703125,299768000,AAPL
2014-03-27,19.286428451538086,19.33928680419922,19.11142921447754,19.19499969482422,16.864824295043945,222031600,AAPL
2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.84600067138672,200564000,AAPL
2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,16.842235565185547,168669200,AAPL
2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,16.99631118774414,200760000,AAPL
2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,17.0245418548584,180420800,AAPL
2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.90656852722168,162344000,AAPL
2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.68785285949707,275251200,AAPL
2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.42583656311035,289850400,AAPL
2014-04-08,18.756786346435547,18.790000915527344,18.524999618530273,18.694286346435547,16.424898147583008,243888400,AAPL
2014-04-09,18.665714263916016,18.94607162475586,18.643571853637695,18.940000534057617,16.640779495239258,206169600,AAPL
2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,16.426151275634766,239652000,AAPL
2014-04-11,18.53571319580078,18.672500610351562,18.46928596496582,18.5575008392334,16.304719924926758,271717600,AAPL
2014-04-14,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,16.369667053222656,205674000,AAPL
2014-04-15,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,16.252944946289062,266490000,AAPL
2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.285888671875,214765600,AAPL
2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.471965789794922,284334400,AAPL
2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.66745948791504,182548800,AAPL
2014-04-22,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,16.684083938598633,202563200,AAPL
2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.46601104736328,394940000,AAPL
2014-04-24,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,17.815914154052734,759911600,AAPL
2014-04-25,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,17.946767807006836,390275200,AAPL
2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.641809463500977,669485600,AAPL
2014-04-29,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,18.586584091186523,337377600,AAPL
2014-04-30,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,18.516286849975586,456640800,AAPL
2014-05-01,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,18.559906005859375,244048000,AAPL
2014-05-02,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,18.59442710876465,191514400,AAPL
2014-05-05,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,18.85738182067871,287067200,AAPL
2014-05-06,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,18.65184783935547,374564400,AAPL
2014-05-07,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,18.586584091186523,282864400,AAPL
2014-05-08,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,18.553447723388672,230297200,AAPL
2014-05-09,20.876428604125977,20.9375,20.726070404052734,20.91214370727539,18.476139068603516,291597600,AAPL
2014-05-12,20.981786727905273,21.2021427154541,20.97857093811035,21.172500610351562,18.70616912841797,213208800,AAPL
2014-05-13,21.14285659790039,21.233570098876953,21.0964298248291,21.205713272094727,18.735511779785156,159737200,AAPL
2014-05-14,21.158214569091797,21.33571434020996,21.13357162475586,21.20964241027832,18.738985061645508,166404000,AAPL
2014-05-15,21.239286422729492,21.30714225769043,21.001428604125977,21.029285430908203,18.579635620117188,230846000,AAPL
2014-05-16,21.022499084472656,21.340356826782227,20.907142639160156,21.339643478393555,18.853839874267578,276256400,AAPL
2014-05-19,21.35178565979004,21.690357208251953,21.333213806152344,21.592500686645508,19.077247619628906,317755200,AAPL
2014-05-20,21.589643478393555,21.657142639160156,21.45464324951172,21.596786499023438,19.081029891967773,234836000,AAPL
2014-05-21,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,19.131513595581055,196859600,AAPL
2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.161808013916016,200760000,AAPL
2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.378276824951172,232209600,AAPL
2014-05-27,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,19.74114990234375,348866000,AAPL
2014-05-28,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,19.69002342224121,315481600,AAPL
2014-05-29,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,20.04878807067871,376474000,AAPL
2014-05-30,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,19.973695755004883,564020800,AAPL
2014-06-02,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,19.836435317993164,369350800,AAPL
2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.116947174072266,292709200,AAPL
2014-06-04,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,20.346664428710938,335482000,AAPL
2014-06-05,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,20.426494598388672,303805600,AAPL
2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.370325088500977,349938400,AAPL
2014-06-09,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.696279525756836,301660000,AAPL
2014-06-10,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.817760467529297,251108000,AAPL
2014-06-11,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.73162269592285,182724000,AAPL
2014-06-12,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.384843826293945,218996000,AAPL
2014-06-13,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.161754608154297,218100000,AAPL
2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.364965438842773,142244000,AAPL
2014-06-17,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.338462829589844,118904000,AAPL
2014-06-18,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.36054801940918,134056000,AAPL
2014-06-19,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.28986930847168,142112000,AAPL
2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.080036163330078,403592000,AAPL
2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.062360763549805,174776000,AAPL
2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.94087791442871,156144000,AAPL
2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.958547592163086,147476000,AAPL
2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.077817916870117,130516000,AAPL
2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.31636619567871,256116000,AAPL
2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.52620506286621,197929200,AAPL
2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.656524658203125,152892000,AAPL
2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.647689819335938,113860000,AAPL
2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.769174575805664,91567200,AAPL
2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.197673797607422,225872000,AAPL
2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.06072998046875,260888000,AAPL
2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.069564819335938,145744000,AAPL
2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,20.99226188659668,158744000,AAPL
2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.032026290893555,136072000,AAPL
2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.303695678710938,171240000,AAPL
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.05410385131836,181911600,AAPL
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.934829711914062,213585200,AAPL
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.56154441833496,229192000,AAPL
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.857521057128906,199952000,AAPL
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.749292373657227,156316000,AAPL
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.921581268310547,220788000,AAPL
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.46714973449707,371672000,AAPL
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.431808471679688,182916000,AAPL
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.57317352294922,173876000,AAPL
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.871353149414062,221272000,AAPL
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.729995727539062,172572000,AAPL
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.679187774658203,132040000,AAPL
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.115957260131836,227372000,AAPL
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.233013153076172,194044000,AAPL
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.113740921020508,159832000,AAPL
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.009931564331055,223732000,AAPL
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.974586486816406,154232000,AAPL
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.972370147705078,186844000,AAPL
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.030075073242188,167460000,AAPL
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.307554244995117,146340000,AAPL
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.303115844726562,135180000,AAPL
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.58502197265625,127664000,AAPL
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.642736434936523,112464000,AAPL
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.749292373657227,195804000,AAPL
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.01122283935547,190288000,AAPL
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.31532859802246,277596000,AAPL
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.32421112060547,210796000,AAPL
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.326431274414062,133912000,AAPL
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.490692138671875,176736000,AAPL
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.53952980041504,161080000,AAPL
2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.395240783691406,132608000,AAPL
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.670490264892578,209476000,AAPL
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.697128295898438,273840000,AAPL
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.752626419067383,178380000,AAPL
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.930204391479492,214256000,AAPL
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.962385177612305,501684000,AAPL
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.780363082885742,342872000,AAPL
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.969043731689453,233828000,AAPL
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.833637237548828,185426800,AAPL
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.751502990722656,759385200,AAPL
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.419654846191406,403478400,AAPL
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.515108108520508,249412400,AAPL
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.566162109375,250504400,AAPL
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.559499740600586,245266000,AAPL
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.388580322265625,267632400,AAPL
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.548398971557617,243706000,AAPL
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.59502410888672,149197600,AAPL
2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.41077995300293,283609600,AAPL
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.432979583740234,211153600,AAPL
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.783702850341797,253608800,AAPL
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.586145401000977,240687200,AAPL
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.724872589111328,400368000,AAPL
2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.364164352416992,249482000,AAPL
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.22209930419922,199065200,AAPL
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.364164352416992,221056400,AAPL
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.015655517578125,205965200,AAPL
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.175493240356445,191031200,AAPL
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.113330841064453,173878400,AAPL
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.113330841064453,148204800,AAPL
